,product_id,name,price,order_count,shop_id,shop_name,revenue
1631,116301915,Máy xay thịt cối thủy tinh 1.8 lít Sunhouse SHD5403 - Đen,499000.0,0,944721,FPT Shop Official Store,0.0
1632,116301913,Quạt sưởi gốm Ceramic để sàn FujiE CH-2100 2000W - Vàng,999000.0,0,944721,FPT Shop Official Store,0.0
1633,116301912,Quạt sưởi gốm Ceramic mini FujiE CH-202 1000W - Trắng,469000.0,0,944721,FPT Shop Official Store,0.0
1634,116301911,Đèn sưởi nhà tắm Benny 3 bóng BHT825W - Trắng,499000.0,0,944721,FPT Shop Official Store,0.0
1635,116300749,Máy lạnh Casper Inverter 2 HP (18500 BTU) GC-18IS33 - Trắng,13690000.0,2,944721,FPT Shop Official Store,27380000.0
1636,116296489,Máy lọc không khí chống dị ứng thú cưng Levoit Vital 100S - Trắng,2990000.0,0,944721,FPT Shop Official Store,0.0
1637,116296486,Nồi cơm điện Sunhouse 1.8 lit SHD8665B - Xanh,1290000.0,0,944721,FPT Shop Official Store,0.0
1638,116296485,Bếp điện từ đơn cảm ứng 2200W Sunhouse SHD6873 (Kèm nồi) - Đen,1190000.0,0,944721,FPT Shop Official Store,0.0
1639,116296484,Bếp điện từ đơn cảm ứng 2000W Toshiba IC-20R1SV (Kèm nồi) - Đen,1290000.0,0,944721,FPT Shop Official Store,0.0
1640,116296481,Bếp nướng điện 2000W Sunhouse SHD4602 - Đen,1090000.0,0,944721,FPT Shop Official Store,0.0
1641,116296480,Bếp nướng điện 1500W Sunhouse SHD4603 - Bạc,1090000.0,0,944721,FPT Shop Official Store,0.0
1642,116293936,Quạt sưởi gốm Ceramic để sàn FujiE CH-2400 2200W - Đen,2090000.0,0,944721,FPT Shop Official Store,0.0
1643,116274704,Nồi cơm điện tử Tefal 1 lít RK730168 - Trắng,999000.0,0,944721,FPT Shop Official Store,0.0
1644,116274703,Nồi cơm điện Sunhouse 3 lít SHD8306 - Đen,1350000.0,2,944721,FPT Shop Official Store,2700000.0
1645,116274702,Máy làm sữa hạt Magic A-96 (ver 3) - Bạc,2490000.0,5,944721,FPT Shop Official Store,12450000.0
1646,116274701,Quạt sưởi gốm Ceramic FujiE CH-1600 2000W - Đỏ,1190000.0,3,944721,FPT Shop Official Store,3570000.0
1647,116274700,Quạt sưởi gốm Ceramic FujiE CH-1600RM 2000W - Vàng hồng,1360000.0,2,944721,FPT Shop Official Store,2720000.0
1648,116274699,Quạt sưởi gốm Ceramic để sàn FujiE CH-2200 2000W - Xám,1890000.0,1,944721,FPT Shop Official Store,1890000.0
1649,116267575,Lò vi sóng Sharp 20 lít R-208VN-WS - Đen,1760000.0,2,944721,FPT Shop Official Store,3520000.0
1650,116232000,Bếp điện từ đơn Mishio MK218 (Kèm nồi) - Trắng,799000.0,0,944721,FPT Shop Official Store,0.0
1651,116231999,Bếp hồng ngoại đơn 2000W Sunhouse SHD6011 - Đen,599000.0,0,944721,FPT Shop Official Store,0.0
1652,116231998,Bếp hồng ngoại đơn cảm ứng 2000W Sunhouse SHD6005 - Đen,699000.0,0,944721,FPT Shop Official Store,0.0
